#{"t_start": 1695213136.580772, "env_id": null}
r,l,t
-73.619495,16,464.962708
-23.023233,10,465.045768
-79.021726,17,465.119874
-2.799208,4,465.211362
1.811854,1,465.233755
-12.220338,5,465.241755
-7.209559,5,465.26807
-129.906314,23,465.307575
2.872777,1,465.418265
-2.687727,4,465.430469
1.013519,1,465.451469
-53.395565,14,465.460471
1.890644,1,465.520784
-31.978284,8,465.528784
-118.131112,20,465.571786
-17.927721,6,465.668296
-19.511957,9,465.698801
-44.118076,10,465.7538
-40.120605,9,465.804334
-5.511635,4,465.848334
3.529858,1,465.867336
-31.616555,11,465.875841
-43.695433,14,465.934574
-12.967128,6,465.998081
-58.052693,15,466.040207
-47.615523,13,466.116276
-8.804841,5,466.189515
3.15599,1,466.211516
-4.964727,5,466.224026
-18.774337,6,466.250027
-92.474236,19,466.291543
-107.607309,19,466.424683
-2.134621,4,466.524194
-65.504494,12,466.552194
0.332609,1,466.629704
-24.823189,10,466.641704
-154.579705,25,466.706217
-19.917233,8,466.849727
-12.832064,5,466.897016
-27.953007,8,466.931016
-44.836124,14,466.976018
-67.20477,16,467.041858
-54.158963,15,467.121465
-23.463539,9,467.19399
-11.283928,8,467.23499
0.879961,1,467.267992
0.123661,1,467.271992
-109.499385,21,467.287785
1.155914,1,467.374788
3.402924,1,467.382293
-16.205303,6,467.388293
-7.300158,4,467.415293
-4.765674,5,467.434293
-25.804229,9,467.462296
2.756869,1,467.502802
-79.032706,17,467.515241
-22.050957,7,467.58575
-75.27359,16,467.623749
1.04779,1,467.701258
-5.475995,4,467.70626
-0.342118,2,467.727258
-5.724512,4,467.738484
2.420745,1,467.758484
-19.798026,8,467.768487
-38.870297,13,467.805993
-54.441558,15,467.863213
-2.91255,3,467.930718
-42.28047,14,467.946719
-43.055714,13,468.007231
3.368813,1,468.065488
-38.850014,9,468.072484
0.90889,1,468.119995
-9.395999,6,468.125995
-9.960641,6,468.155995
-74.672814,12,468.191567
-111.110943,22,468.256567
-0.850822,3,468.348582
0.611311,2,468.363584
-14.035626,6,468.375585
-20.339575,7,468.40509
-140.275415,24,468.44409
-19.542512,8,468.549599
0.36786,2,468.587107
-12.9397,6,468.599108
-72.724362,17,468.631108
-1.139853,3,468.705959
-22.16453,10,468.726959
-89.839403,19,468.779934
4.667397,1,468.861934
0.723252,2,468.865937
-26.622736,7,468.878443
-18.100773,7,468.913444
3.383945,1,468.941443
-61.414323,11,468.952443
-28.049404,7,469.005212
0.229834,1,469.036526
0.692737,2,469.040526
-13.227991,7,469.053526
3.051862,1,469.086339
-6.269317,4,469.091338
-81.030287,17,469.115339
-26.127695,7,469.190846
-6.119198,5,469.225846
-48.468885,13,469.254355
2.156562,1,469.304865
-7.64977,7,469.312865
-12.295057,8,469.346148
-6.391941,4,469.381657
4.150047,1,469.398657
-47.05484,13,469.409657
-16.177078,6,469.465661
-46.141619,9,469.494166
-9.548577,7,469.534166
-1.573822,3,469.563169
-60.687974,11,469.584676
-17.473374,9,469.636676
-14.167438,6,469.680185
-60.587432,11,469.712185
1.409159,1,469.762185
-21.369812,8,469.771188
-5.464072,4,469.807201
-10.59217,6,469.825201
-1.004491,3,469.857547
-15.006143,6,469.87061
-5.775682,6,469.898115
-141.210843,23,469.931115
-93.757788,20,470.040781
-57.022978,11,470.131006
-10.492301,6,470.178515
-35.759347,8,470.205515
-1.558185,3,470.240023
-125.779319,22,470.26679
-11.683099,6,470.359295
-3.751619,4,470.385478
-1.120804,3,470.404523
-1.510559,3,470.420523
-17.458379,6,470.437523
1.290679,2,470.46377
-3.329554,3,470.47477
2.565076,1,470.486275
-15.048599,8,470.496277
-65.068982,17,470.541785
1.591849,1,470.61366
-2.028067,3,470.62066
-0.675604,3,470.63266
-48.575767,10,470.65166
-0.608505,2,470.697673
-28.089642,8,470.708673
-121.424108,21,470.751673
-5.53846,4,470.837194
-11.337662,6,470.858194
1.276619,1,470.884704
-54.394492,15,470.897704
-3.882779,5,470.958704
-96.270888,20,470.992213
-10.614239,5,471.07932
0.473832,2,471.09932
-87.688281,18,471.11432
-8.414623,5,471.191777
-5.353148,6,471.215777
-18.888389,7,471.242777
0.730662,1,471.269781
-24.161789,9,471.280322
-57.939889,14,471.325433
-19.386532,9,471.385291
0.035371,1,471.425291
1.458985,1,471.431291
-13.394646,6,471.442291
-24.750351,7,471.471294
-0.382166,3,471.499777
-3.901721,5,471.518776
-56.717278,16,471.547778
-16.444243,7,471.618793
-30.725837,12,471.653793
-83.269514,19,471.717302
-4.398877,4,471.797591
0.669286,1,471.814591
-0.946158,2,471.821591
-45.617459,13,471.837999
-7.284146,6,471.908675
0.274506,1,471.933689
-29.895659,12,471.944675
-19.974681,10,471.999185
3.052104,1,472.041186
-41.257192,13,472.049184
0.593666,2,472.104692
-28.510644,10,472.118692
-7.85607,5,472.167696
-41.0015,13,472.194771
-0.146397,3,472.250771
-20.693113,7,472.266775
-64.70014,17,472.308809
-33.576891,8,472.387317
0.492077,2,472.423317
-49.23648,10,472.439318
3.277729,1,472.487332
-29.698488,8,472.496333
-43.070635,10,472.532332
-19.326931,7,472.581841
-41.355016,10,472.613842
2.054964,1,472.654853
-34.203672,8,472.664845
1.941474,1,472.704862
-12.230319,6,472.709862
0.870638,2,472.738104
-122.140084,22,472.756104
-27.138758,8,472.851467
-130.103206,23,472.898975
-18.215122,7,472.999484
1.301652,1,473.036484
-32.513435,8,473.049485
-21.989121,7,473.102137
-45.95854,10,473.136137
-4.698065,4,473.17814
-92.59465,19,473.209383
-24.279017,11,473.294423
-12.979894,6,473.342511
-46.566999,9,473.373513
-33.838343,10,473.420019
-45.038752,9,473.477022
-73.355291,18,473.520527
1.375543,1,473.599036
-2.92513,3,473.608036
-125.76456,23,473.630037
2.984548,1,473.736545
0.438285,2,473.739545
-15.650493,6,473.752556
-2.469554,4,473.781811
-1.609566,3,473.79981
-134.954806,22,473.82281
-33.258388,8,473.92432
-87.053784,19,473.968324
-87.973799,19,474.058828
-15.909193,6,474.141609
-22.259838,8,474.176612
1.481954,1,474.218117
-64.936178,15,474.226118
-19.208589,7,474.293627
-38.217438,12,474.327627
1.552913,1,474.377629
-14.28697,6,474.387136
-7.491493,5,474.413136
-104.122015,21,474.442135
-19.343183,8,474.533274
-100.911118,20,474.574277
-62.926939,16,474.666785
-28.754074,11,474.746014
-44.982597,14,474.798522
-18.128768,7,474.868554
-21.645384,7,474.904075
-25.947066,7,474.942063
0.427776,1,474.982594
-49.030159,9,474.990593
-35.082155,9,475.041594
0.421094,1,475.083105
-48.831542,10,475.093104
-0.579538,2,475.136605
-12.458187,6,475.148112
-0.236004,3,475.178116
-15.785842,9,475.195621
-35.102779,8,475.240621
-58.297034,10,475.280742
2.850072,1,475.328758
1.235237,2,475.332742
0.268039,1,475.343742
-125.83622,22,475.358754
-3.248236,4,475.478256
-51.232418,10,475.500762
-6.196378,5,475.548762
-106.529502,20,475.576765
2.141242,1,475.673274
-29.330581,8,475.68378
-1.092842,3,475.72478
-2.445415,4,475.73878
1.945629,1,475.75978
-22.76365,10,475.770783
-22.900764,8,475.821291
-14.483962,8,475.856306
-30.702175,9,475.899804
2.640192,1,475.938802
-62.109848,16,475.951802
-0.880668,3,476.031816
-51.514574,16,476.057816
-77.827629,18,476.142328
-2.065266,3,476.225838
-41.860603,9,476.24684
-23.337903,7,476.290347
-2.940669,3,476.324347
0.619082,1,476.336347
-14.900494,7,476.344347
-77.205221,17,476.381857
-13.834466,6,476.458857
-7.511139,4,476.486366
-112.99853,20,476.511366
0.206133,1,476.599876
-9.382983,6,476.605876
-36.166418,11,476.640876
-4.31883,4,476.697384
-25.071184,8,476.720384
-105.977069,20,476.770851
-25.319775,7,476.854916
-26.733102,8,476.885425
-30.264502,8,476.923572
-0.220681,3,476.957584
2.916669,1,476.972575
-0.922285,3,476.976575
-0.476109,3,476.99608
-101.584791,21,477.018081
-0.360342,3,477.106589
-14.669497,6,477.121589
-9.220646,5,477.150589
-53.582249,11,477.177825
1.98231,1,477.224323
-38.225473,12,477.235323
0.825326,1,477.288846
-35.435133,8,477.295832
0.397588,2,477.330832
-12.922562,7,477.341832
-38.780725,9,477.376867
-39.94702,9,477.426363
-58.244071,15,477.472366
-11.09063,7,477.545872
-12.120006,6,477.591382
3.49773,1,477.623394
-24.381843,10,477.630382
0.384038,1,477.672417
-7.885627,6,477.681537
3.862971,1,477.706537
-38.186757,8,477.713537
-11.961221,6,477.752537
-42.863109,14,477.785046
-19.990446,7,477.847109
-127.173143,22,477.891654
2.069452,1,477.990238
-23.847353,7,477.998242
-21.767682,8,478.037225
-99.403228,20,478.044225
-81.770845,18,478.055225
-15.301414,8,478.059225
-4.442192,4,478.061225
-43.520932,10,478.067228
-13.683262,6,478.124245
1.830711,1,478.149245
-18.022224,7,478.155245
-28.757402,8,478.189401
-79.764826,18,478.229402
-108.84778,21,478.315922
0.17327,1,478.405419
-85.996029,19,478.418417
-44.279827,13,478.499939
-96.663901,20,478.561927
-6.958199,5,478.649961
-101.00808,19,478.675972
2.011144,1,478.761851
-34.02899,8,478.767854
-22.897756,9,478.807403
-14.925401,9,478.849403
-34.418553,8,478.885911
-3.135689,4,478.923911
-6.622025,6,478.946418
-11.554259,5,478.97842
3.147626,1,479.002927
-10.824531,6,479.007927
-1.653351,3,479.035927
-1.131857,2,479.051927
1.108706,1,479.060927
0.114317,1,479.064927
-85.983385,18,479.07893
-26.6921,10,479.161437
-82.208806,19,479.210945
-8.145362,5,479.299407
-6.318272,6,479.327905
-16.287479,7,479.357213
-25.477839,7,479.387009
-23.507267,7,479.419021
-28.82876,8,479.454009
-55.266638,14,479.497529
-82.739508,19,479.560559
3.083763,1,479.640119
-35.318677,11,479.648119
-10.403951,5,479.702644
-7.376977,5,479.722644
-105.338485,21,479.752644
-89.388052,19,479.847155
-137.273318,22,479.935662
3.357592,1,480.026183
-26.701319,7,480.031183
0.386871,1,480.065171
-14.915792,6,480.070173
-12.561044,5,480.097583
-37.022108,9,480.122582
-73.72517,17,480.168585
-14.075902,6,480.243091
-11.866096,5,480.269094
0.363671,1,480.28884
-85.863903,18,480.30184
-1.751021,4,480.389348
-38.742259,9,480.409348
-12.939286,6,480.446347
-7.204131,5,480.480351
-132.866151,22,480.512858
-6.499974,5,480.610809
-8.578517,5,480.634809
-28.255964,11,480.665809
-1.830377,3,480.714318
-7.370727,6,480.731319
-11.576018,6,480.758318
-0.485211,3,480.785826
0.003349,1,480.798827
-46.675235,14,480.809826
-1.019863,2,480.86883
-8.720671,5,480.88083
2.428252,1,480.901335
-3.045946,4,480.908335
-116.504756,22,480.93484
-15.991715,7,481.029348
-13.893031,7,481.059348
-1.375856,3,481.091859
-4.139804,4,481.108858
2.016429,1,481.130298
-28.507623,8,481.140298
2.543875,1,481.179302
-1.238544,3,481.183199
-40.224614,13,481.2082
-32.689203,12,481.275204
-8.26596,5,481.33187
-15.089444,6,481.35687
0.671512,1,481.38538
-25.381069,10,481.39238
-1.908752,4,481.435381
0.980587,2,481.454385
-11.845985,6,481.468386
3.94137,1,481.494892
2.084113,1,481.501892
-72.934463,17,481.511892
0.277438,1,481.596402
1.211196,2,481.600402
-7.725157,7,481.611402
1.077615,1,481.641402
-108.496766,20,481.654402
-12.382733,6,481.744911
-40.405861,13,481.775913
-4.844552,5,481.830418
-16.518664,7,481.854418
-48.147316,10,481.890927
-38.820096,14,481.939927
2.387616,1,482.002434
-7.593807,6,482.008434
-2.754704,4,482.036434
-7.040457,6,482.056434
-15.888539,8,482.084943
-25.094008,8,482.134943
-42.674766,9,482.173945
-7.846037,5,482.215451
-109.059605,21,482.243451
-23.636674,8,482.341264
-60.188652,17,482.380267
-2.839773,4,482.455773
-80.180729,18,482.480776
-64.668702,12,482.565281
2.511722,1,482.617538
2.24232,1,482.623538
-71.16794,12,482.631538
4.426252,1,482.687047
-31.17999,8,482.697047
2.050195,1,482.731047
-15.035806,6,482.736048
2.044061,1,482.766048
-55.237932,14,482.77705
-27.755887,8,482.839556
-9.249847,6,482.875558
-3.99346,4,482.905064
-48.397917,14,482.932065
-1.085732,2,482.991571
0.414494,1,482.999571
-3.481144,4,483.004571
1.989727,1,483.024572
-83.968081,19,483.039572
-34.089963,8,483.118081
-12.244861,5,483.155081
-33.095748,10,483.184588
-100.606625,20,483.233589
-28.95767,8,483.322097
-33.17878,9,483.36411
-41.483879,13,483.40767
-26.458563,7,483.46467
-9.682423,7,483.497222
-12.429876,6,483.53521
-64.66665,15,483.572212
1.477774,1,483.642989
-24.44714,7,483.651989
-22.02793,7,483.6875
-5.036771,5,483.727498
-12.043523,6,483.751498
0.061834,1,483.7765
-13.322477,6,483.787005
-3.970984,5,483.819005
-18.962737,7,483.847005
-93.710911,19,483.886514
-33.13149,9,483.976516
-62.545479,16,484.028021
-0.796304,3,484.09853
-114.65708,20,484.11753
-21.031456,7,484.209038
3.474335,1,484.247038
-6.687053,6,484.252038
-101.973907,20,484.288547
4.099424,1,484.386055
0.268702,2,484.395055
-11.142856,8,484.408054
1.394183,1,484.450054
-0.482285,3,484.455055
-16.458103,8,484.476057
-0.952746,3,484.516575
-52.901516,14,484.533575
-50.198484,10,484.607071
-17.536433,8,484.654071
-35.131134,13,484.70058
0.015057,1,484.769864
-31.008316,8,484.779821
2.292063,1,484.819345
-17.428897,7,484.830345
-90.758895,19,484.873347
-25.162126,10,484.981563
-2.508194,4,485.032644
-8.071589,5,485.052644
-4.588355,4,485.074647
-2.465786,4,485.09663
3.446043,1,485.11363
-112.249395,20,485.127629
-143.582556,22,485.230449
-49.402718,10,485.343566
-123.258179,20,485.391074
-8.261697,5,485.479015
-5.084922,6,485.502036
1.433568,1,485.537805
0.082265,1,485.546992
-83.509199,18,485.560635
-67.879757,17,485.648143
-6.979653,6,485.731563
-22.483868,10,485.766563
-8.05686,5,485.81407
-18.207054,8,485.83907
-1.700791,3,485.877074
-19.5005,7,485.895973
-37.24441,8,485.929514
-0.220105,3,485.966526
-19.771156,6,485.986277
3.553324,1,486.021277
-3.396796,3,486.026277
-4.105094,3,486.046278
-23.346139,10,486.066756
-60.621761,16,486.122328
-24.646765,7,486.199885
-15.068078,6,486.237003
-9.113084,5,486.266972
-57.249364,11,486.290986
-0.463592,3,486.343527
-0.396784,3,486.356527
-4.376119,4,486.377947
1.216477,2,486.401468
-5.532103,4,486.41247
-120.895085,21,486.436468
-8.896566,6,486.541539
-1.687407,3,486.56705
-12.689786,5,486.582052
-0.706369,2,486.60496
-46.12501,11,486.62096
-7.931539,6,486.673963
-7.349739,6,486.701469
-0.361373,2,486.72647
-117.166822,21,486.747469
-3.116019,5,486.837095
-35.483334,12,486.863095
2.535369,1,486.912097
-19.296974,7,486.919096
-23.262498,7,486.953847
0.976291,1,486.985916
1.378517,1,486.992916
-12.361001,6,486.999255
-104.462381,21,487.032149
-22.282236,9,487.126069
-3.414477,4,487.166069
-0.805204,2,487.187577
-23.72599,10,487.201577
-67.097632,16,487.248987
-11.839887,7,487.321002
-35.298611,8,487.358285
-35.716042,10,487.399351
3.130196,1,487.441718
-38.628566,12,487.450718
-43.514834,9,487.508228
-9.507714,6,487.547952
-49.157839,13,487.576076
-10.157826,7,487.628599
-19.07279,9,487.666504
0.766845,1,487.703012
-14.294143,8,487.712012
-34.084492,8,487.748364
-37.162271,12,487.791156
0.315039,2,487.840626
-43.34613,14,487.854046
-103.392224,20,487.918554
-44.40963,9,488.006894
-71.089088,18,488.052148
0.214456,1,488.123673
-37.913684,9,488.133672
-6.174888,4,488.174819
-3.723489,3,488.192326
-21.279171,7,488.210327
-76.504717,18,488.242205
-18.391302,8,488.328391
1.102851,1,488.360394
-48.602213,14,488.375397
3.086737,1,488.432322
-41.646453,9,488.440323
-56.382195,16,488.489518
-91.679675,20,488.563854
-51.492556,15,488.655024
-101.864302,19,488.726532
-41.5966,9,488.80917
-116.210912,21,488.851489
-28.600291,8,488.945644
-36.647372,8,488.985717
-25.993973,8,489.022137
-8.627239,5,489.05613
-25.836402,8,489.079134
-13.959755,6,489.118861
-10.028698,5,489.147567
-20.59375,10,489.172569
-5.313427,4,489.215701
-16.494522,6,489.23818
-30.190994,8,489.26718
-111.205729,20,489.307689
-9.077874,5,489.39029
-0.453214,3,489.418292
0.767222,2,489.434591
-97.311577,19,489.450592
-37.34769,8,489.526845
-49.292022,14,489.571517
-27.263444,7,489.629842
-42.735084,9,489.662
-4.849441,5,489.698509
1.124332,1,489.725507
-35.406257,8,489.731507
-22.319744,10,489.770507
-4.203505,5,489.812523
0.469918,1,489.83653
-108.490925,21,489.84853
-14.098358,9,489.940683
3.628352,1,489.98102
-4.392531,4,489.988525
-7.276912,5,490.009525
-0.809793,3,490.030925
-43.324092,13,490.048923
-4.090314,5,490.104429
-20.956092,7,490.131866
-22.373171,7,490.160866
-19.159617,7,490.196659
1.509567,1,490.226972
0.865675,1,490.233405
-12.429647,7,490.240405
-5.731393,4,490.271408
-25.676887,9,490.291548
-12.430128,8,490.331461
2.603498,1,490.364923
-40.243952,13,490.375926
-26.618331,10,490.435845
-17.204756,6,490.478515
-1.227126,2,490.503458
-29.575605,10,490.515459
-10.287672,5,490.559839
-38.971885,13,490.588349
-6.939468,6,490.641349
-32.569913,11,490.671352
-0.228155,2,490.720858
-17.600584,8,490.733347
-52.912245,10,490.770347
-5.797578,6,490.817366
-43.183183,10,490.849366
-15.671117,6,490.892495
-72.468113,18,490.922801
0.545056,1,490.995268
-14.903058,9,491.001268
-8.576306,5,491.047269
-36.514531,12,491.071271
-18.012883,8,491.12261
0.316162,1,491.157612
-31.66937,10,491.16761
-16.945428,7,491.210118
-52.938143,15,491.242436
-1.95176,4,491.307944
-9.148786,7,491.326944
2.752253,1,491.353347
-120.705198,22,491.367347
1.328276,1,491.464154
-44.271364,15,491.473156
-9.832307,5,491.53701
-60.105966,16,491.56101
-12.792611,6,491.632373
2.162064,1,491.657374
-0.901673,3,491.665377
-17.219186,6,491.680381
1.76908,1,491.706887
-36.544791,8,491.716887
-11.195006,5,491.760888
-9.468342,5,491.785393
-9.372225,5,491.810593
-20.737902,6,491.833593
-2.706683,3,491.860103
-17.526153,9,491.877615
-9.797076,6,491.919121
-12.335436,8,491.949121
-14.854752,7,491.983544
2.345521,1,492.013049
-106.439352,20,492.025049
-36.571545,8,492.113898
-98.436044,20,492.152897
-0.253223,3,492.233665
-8.054852,5,492.250674
-36.343163,8,492.273677
-13.020833,5,492.307792
-24.031008,8,492.334873
0.253182,1,492.374876
3.455863,1,492.377876
-13.977155,8,492.388382
-91.017319,20,492.428383
-7.006842,4,492.429382
-1.120668,3,492.430381
-45.719838,10,492.433381
-16.258045,8,492.436381
3.304129,1,492.436381
0.325431,1,492.532152
-32.749712,8,492.538152
-61.442785,14,492.575166
-1.649683,3,492.635497
-3.28181,4,492.651918
-9.879429,5,492.674921
-9.580046,6,492.703429
-1.934715,3,492.731618
-31.033092,8,492.750617
-28.913565,7,492.788128
-0.087584,3,492.818134
3.99606,1,492.833134
2.857994,1,492.837134
0.065223,1,492.843134
-35.504486,8,492.849142
0.144991,1,492.88643
